sensor,t11,t12,t21,t22,t31,t32,t41,t42,t51,t52,t61,t62
1677,0.23032,0.19576,0.15272,0.1208,0.16872,0.23008,0.38712,0.70256,0.13088,0.21464,0.07328,0.19448
1678,0.23496,0.19568,0.15256,0.12064,0.17432,0.18376,0.38712,0.29104,0.1308,0.22776,0.08344,0.19712
1679,0.2336,0.19568,0.14848,0.11392,0.176,0.18208,0.10248,0.11976,0.15344,0.01472,0.07912,0.19688
1680,0.22784,0.20608,0.14816,0.12072,0.16096,0.18208,0.67304,0.51976,0.19664,0.30048,0.07912,0.19664
1681,0.22776,0.20768,0.14696,0.11776,0.14936,0.1732,0.50928,0.52456,0.19656,0.39384,0.07904,0.1968
1682,0.22576,0.1988,0.14856,0.1196,0.15992,0.1912,0.50912,0.35936,0.19672,0.22496,0.08712,0.19816
1683,0.23616,0.20552,0.13624,0.11968,0.15864,0.21064,0.25056,0.33856,0.19376,0.17736,0.07544,0.19792
1684,0.22832,0.20056,0.15568,0.11952,0.15928,0.19072,0.6428,0.56128,0.09072,0.22368,0.07912,0.19776
1685,0.23,0.20272,0.1472,0.11896,0.17968,0.16064,0.31808,0.51488,0.19648,0.39008,0.07912,0.19704
1686,0.23008,0.20224,0.14096,0.11816,0.17672,0.18288,0.31656,0.51504,0.25656,0.39,0.07904,0.1972
1687,0.22856,0.2036,0.14056,0.11848,0.15712,0.16896,0.47464,0.35344,0.36552,0.0156,0.0788,0.19952
1688,0.22856,0.20344,0.14016,0.11256,0.1756,0.22184,0.19072,0.30384,0.38552,0.06912,0.08776,0.20984
1689,0.22584,0.20072,0.14464,0.12712,0.16056,0.20584,0.69896,0.1516,0.09056,0.33192,0.11264,0.20208
1690,0.2316,0.20376,0.14672,0.1272,0.15608,0.17336,0.63672,0.04496,0.14184,0.15256,0.08056,0.19952
1691,0.22728,0.20376,0.14688,0.11064,0.1516,0.16624,0.13864,0.20544,0.3272,0.22216,0.0804,0.22888
1692,0.22736,0.20352,0.15192,0.1136,0.15168,0.1496,0.1388,0.53048,0.00408,0.2232,0.08024,0.20944
1693,0.22736,0.20288,0.14904,0.11368,0.15168,0.1608,0.28592,0.5168,0.00408,0.22328,0.09184,0.22
1694,0.22888,0.20416,0.1492,0.1144,0.1612,0.15768,0.262,0.15368,0.14024,0.02048,0.10344,0.2128
1695,0.23704,0.20672,0.15448,0.11592,0.1904,0.18296,0.46376,0.33464,0.14848,0.02032,0.08648,0.21296
1696,0.2372,0.2068,0.15112,0.11936,0.14088,0.18288,0.14136,0.76008,0.16696,0.21152,0.08648,0.20728
1697,0.22992,0.2068,0.15936,0.11392,0.156,0.15952,0.14136,0.76016,0.16688,0.06976,0.08616,0.2004
1698,0.2296,0.2128,0.15656,0.11392,0.15584,0.16008,0.33056,0.60336,0.04344,0.06992,0.09232,0.204
1699,0.23024,0.20816,0.1564,0.12104,0.15872,0.17592,0.60864,0.15976,0.01528,0.07016,0.09208,0.21352
1700,0.23872,0.20248,0.15072,0.11752,0.15704,0.17608,0.57008,0.15392,0.21128,0.23512,0.0908,0.20744
1701,0.23096,0.20312,0.14176,0.12648,0.14808,0.18216,0.00656,0.15152,0.35744,0.07096,0.0932,0.2076
1702,0.23064,0.20288,0.15472,0.11496,0.16552,0.15536,0.6684,0.16944,0.10216,0.27368,0.09312,0.20048
1703,0.23072,0.20272,0.13792,0.10904,0.15768,0.16536,0.65776,0.1596,0.3868,0.37128,0.08944,0.21304
1704,0.23024,0.20656,0.136,0.11192,0.15808,0.158,0.11192,0.66872,0.14624,0.39216,0.09136,0.21072
1705,0.23,0.2064,0.13576,0.1076,0.15224,0.15808,0.33216,0.1404,0.08408,0.16192,0.09144,0.214
1706,0.23008,0.20808,0.13552,0.10752,0.152,0.15808,0.33224,0.28744,0.10472,0.16208,0.09136,0.21088
1707,0.23008,0.20264,0.1356,0.11632,0.16144,0.15736,0.69296,0.512,0.17272,0.01528,0.0916,0.18456
1708,0.23016,0.20256,0.13792,0.11488,0.14856,0.14104,0.5088,0.47976,0.10944,0.3232,0.09184,0.2128
1709,0.23024,0.20248,0.13784,0.10328,0.14472,0.15176,0.5088,0.18128,0.22688,0.07264,0.092,0.23032
1710,0.23024,0.20248,0.13768,0.10336,0.15864,0.1608,0.45408,0.35816,0.07824,0.28368,0.09624,0.25064
1711,0.23032,0.20248,0.13008,0.10304,0.14496,0.1608,0.41408,0.19784,0.16744,0.3748,0.08888,0.21728
1712,0.23048,0.20248,0.13032,0.10264,0.14648,0.15872,0.67576,0.74184,0.0676,0.33096,0.086,0.21744
1713,0.23072,0.20248,0.13376,0.10464,0.13912,0.1588,0.4412,0.35664,0.22704,0.22792,0.11432,0.21592
1714,0.23096,0.20264,0.13048,0.10064,0.15912,0.14088,0.4412,0.3876,0.19824,0.228,0.0864,0.22656
1715,0.23104,0.20272,0.12984,0.1004,0.14496,0.1492,0.44088,0.36552,0.05152,0.22832,0.09568,0.22656
1716,0.23128,0.20296,0.12992,0.10032,0.1464,0.14928,0.4488,0.3656,0.1988,0.22832,0.0956,0.21768
1717,0.23136,0.20312,0.12984,0.10016,0.1496,0.14968,0.63176,0.35672,0.19768,0.22872,0.0952,0.21784
1718,0.23136,0.2032,0.13112,0.10752,0.14016,0.13744,0.4412,0.35544,0.19784,0.23128,0.10632,0.23984
1719,0.23144,0.2032,0.13096,0.10888,0.1448,0.15464,0.44096,0.36568,0.19792,0.23056,0.10648,0.24832
1720,0.23144,0.2032,0.12832,0.10008,0.14496,0.15448,0.44872,0.36576,0.19824,0.23232,0.10656,0.22304
1721,0.23144,0.20328,0.13568,0.10864,0.14488,0.15896,0.45136,0.36552,0.1984,0.22896,0.1028,0.22296
1722,0.23136,0.2032,0.12512,0.10184,0.14024,0.15192,0.45128,0.76624,0.19912,0.22712,0.10272,0.22296
1723,0.23128,0.2032,0.12576,0.09584,0.13648,0.15192,0.43728,0.53848,0.20432,0.22912,0.10288,0.22552
1724,0.2312,0.20288,0.126,0.09568,0.1364,0.15496,0.22536,0.16008,0.2044,0.23192,0.10376,0.22552
1725,0.2312,0.20264,0.12608,0.09592,0.13904,0.15528,0.2252,0.16056,0.20432,0.23368,0.10504,0.22568
1726,0.23112,0.20256,0.12632,0.09608,0.1364,0.15192,0.26136,0.14928,0.19336,0.24096,0.10888,0.23304
1727,0.23096,0.20256,0.12272,0.09144,0.13104,0.14376,0.43976,0.36544,0.21336,0.23912,0.10888,0.2272
1728,0.23088,0.20288,0.11936,0.09144,0.13144,0.14344,0.65952,0.14216,0.25696,0.23144,0.10448,0.22952
1729,0.23192,0.20304,0.11808,0.088,0.13144,0.14096,0.446,0.1424,0.03848,0.23168,0.10352,0.23024
1730,0.22992,0.2048,0.12328,0.08792,0.13152,0.14072,0.58104,0.35624,0.20432,0.2312,0.10376,0.22952
1731,0.22984,0.20288,0.12288,0.08744,0.13656,0.144,0.22352,0.58024,0.34128,0.02896,0.10896,0.22992
1732,0.22984,0.2028,0.11872,0.08784,0.13152,0.13928,0.22904,0.14232,0.21504,0.23328,0.10568,0.23016
1733,0.23032,0.2016,0.12008,0.09096,0.1316,0.14352,0.22904,0.1424,0.33912,0.11888,0.12088,0.23072
1734,0.232,0.20208,0.12016,0.09088,0.13016,0.1436,0.22896,0.71288,0.21256,0.25128,0.10904,0.23064
1735,0.23208,0.20248,0.12024,0.08792,0.1316,0.14088,0.44112,0.32616,0.12512,0.25128,0.10936,0.23056
1736,0.232,0.20264,0.1188,0.08776,0.13048,0.14136,0.43656,0.0932,0.08344,0.23752,0.10936,0.23056
1737,0.23064,0.2028,0.11912,0.09072,0.12936,0.14144,0.43624,0.11664,0.12512,0.23752,0.10984,0.16728
1738,0.22936,0.20416,0.11912,0.0908,0.1328,0.1416,0.436,0.15496,0.21016,0.23752,0.1096,0.23392
1739,0.23176,0.20376,0.1192,0.0864,0.12736,0.13672,0.2236,0.35392,0.21008,0.2368,0.10936,0.23424
1740,0.23192,0.20352,0.114,0.084,0.1272,0.13688,0.43704,0.35432,0.1244,0.09848,0.10928,0.23392
1741,0.232,0.2036,0.1136,0.08376,0.12712,0.1356,0.43728,0.14512,0.12496,0.09872,0.11328,0.23384
1742,0.23208,0.2032,0.11368,0.08368,0.12696,0.1352,0.43496,0.35056,0.12488,0.2364,0.11264,0.23504
1743,0.2324,0.20304,0.11352,0.08664,0.12576,0.1352,0.4352,0.1488,0.21056,0.23664,0.11216,0.23488
1744,0.23232,0.20352,0.11376,0.084,0.12768,0.13544,0.43512,0.34904,0.21056,0.23664,0.11448,0.23488
1745,0.23192,0.20424,0.1128,0.08264,0.12744,0.13568,0.23144,0.14512,0.1488,0.23816,0.128,0.24656
1746,0.23216,0.204,0.11136,0.08448,0.12752,0.13544,0.43744,0.34816,0.21224,0.04072,0.1124,0.23528
1747,0.232,0.20744,0.1116,0.08664,0.12936,0.13776,0.43584,0.34944,0.25208,0.11504,0.11592,0.2352
1748,0.2316,0.20392,0.11536,0.08656,0.12656,0.13616,0.43592,0.34944,0.21216,0.39736,0.11448,0.23632
1749,0.23168,0.20512,0.11344,0.08656,0.12664,0.13608,0.43592,0.3524,0.36664,8.0e-5,0.11432,0.2376
1750,0.2324,0.204,0.11384,0.08032,0.12496,0.13408,0.22432,0.15488,0.12808,0.10088,0.11568,0.23704
1751,0.23256,0.20392,0.11024,0.08032,0.12504,0.13424,0.66168,0.08168,0.12816,0.25112,0.116,0.23704
1752,0.23272,0.204,0.11024,0.08016,0.12368,0.13424,0.21912,0.35048,0.31288,0.24248,0.11624,0.23768
1753,0.23264,0.20384,0.1104,0.08008,0.1236,0.13312,0.21912,0.35032,0.2164,0.2452,0.11696,0.2376
1754,0.2336,0.20472,0.1092,0.07968,0.12672,0.13248,0.2244,0.1444,0.2164,0.24288,0.11688,0.2384
1755,0.23288,0.20424,0.10928,0.07928,0.1228,0.13112,0.23208,0.1548,0.34352,0.2428,0.11632,0.23864
1756,0.23288,0.2044,0.11072,0.07688,0.11968,0.12872,0.43016,0.344,0.32312,0.24272,0.11968,0.23896
1757,0.23288,0.20456,0.11072,0.07696,0.11976,0.12872,0.43704,0.34408,0.21392,0.246,0.11896,0.2408
1758,0.2336,0.20464,0.11064,0.0784,0.11976,0.12872,0.43552,0.34408,0.21888,0.2456,0.12792,0.24096
1759,0.23336,0.20464,0.10992,0.07848,0.1236,0.1312,0.4296,0.21584,0.21896,0.24432,0.12784,0.244
1760,0.23336,0.20472,0.11104,0.07672,0.12464,0.12808,0.42784,0.34344,0.3232,0.25312,0.11944,0.24184
1761,0.23352,0.20488,0.11096,0.07672,0.12448,0.12824,0.42776,0.34368,0.32312,0.2432,0.12032,0.16728
1762,0.23352,0.20504,0.11096,0.07712,0.12424,0.12816,0.43152,0.34384,0.21552,0.2472,0.1228,0.25288
1763,0.23344,0.20488,0.11072,0.07968,0.11792,0.12704,0.27496,0.23464,0.12776,0.24728,0.12448,0.24336
1764,0.23352,0.20504,0.10456,0.07968,0.11784,0.13056,0.06488,0.13608,0.39872,0.24736,0.12528,0.24608
1765,0.23384,0.2096,0.10296,0.08032,0.11776,0.13088,0.42824,0.34128,0.12672,0.24568,0.1248,0.24784
1766,0.23368,0.20528,0.10264,0.07344,0.12096,0.12768,0.42672,0.34096,0.21824,0.24688,0.12512,0.24664
1767,0.23416,0.20552,0.10256,0.07344,0.1212,0.13008,0.42672,0.3408,0.21856,0.08928,0.12696,0.24656
1768,0.2372,0.20944,0.10208,0.07208,0.12144,0.1304,0.42664,0.34072,0.21848,0.24752,0.1252,0.24864
1769,0.23704,0.20904,0.10176,0.07216,0.12136,0.13064,0.42688,0.34096,0.12784,0.25184,0.12592,0.24904
1770,0.232,0.20864,0.10208,0.0728,0.11784,0.12632,0.4272,0.34136,0.34192,0.252,0.12656,0.248
1771,0.23208,0.20864,0.10216,0.07272,0.11792,0.12752,0.42728,0.34144,0.34192,0.33464,0.1264,0.24784
1772,0.2336,0.20536,0.10192,0.07232,0.11792,0.12752,0.42728,0.34152,0.22264,0.25176,0.12664,0.24816
1773,0.23368,0.20544,0.10168,0.07216,0.118,0.12744,0.42744,0.34184,0.22768,0.3728,0.12696,0.24832
1774,0.23376,0.20552,0.1016,0.07216,0.1248,0.13112,0.42776,0.34176,0.2236,0.2512,0.12672,0.24864
1775,0.23384,0.20552,0.10176,0.07216,0.11784,0.13096,0.42672,0.34,0.21912,0.2476,0.12656,0.24888
1776,0.23592,0.20568,0.10168,0.0716,0.11768,0.13112,0.4268,0.3408,0.21912,0.25208,0.12616,0.24904
1777,0.23584,0.20432,0.1008,0.07088,0.11768,0.1312,0.42712,0.34112,0.34192,0.24904,0.12608,0.2492
1778,0.2324,0.20376,0.10808,0.0708,0.12176,0.1312,0.42704,0.34088,0.12696,0.02952,0.12784,0.2492
1779,0.23472,0.20832,0.10584,0.06752,0.11808,0.12688,0.42712,0.34096,0.12688,0.33456,0.12648,0.24952
1780,0.23488,0.20576,0.10568,0.06872,0.11832,0.13064,0.42848,0.15696,0.12688,0.24008,0.15272,0.24888
1781,0.234,0.20576,0.09952,0.06704,0.1184,0.12696,0.4284,0.34352,0.32128,0.36432,0.12904,0.24896
1782,0.23424,0.2036,0.1052,0.07992,0.12488,0.13368,0.4284,0.34328,0.26336,0.25032,0.12872,0.24952
1783,0.23448,0.20232,0.10552,0.07,0.11792,0.13136,0.42864,0.34368,0.28832,0.3872,0.12904,0.24984
1784,0.23064,0.20296,0.09744,0.06928,0.12224,0.13128,0.4284,0.43744,0.28816,0.3388,0.13872,0.252
1785,0.23072,0.2028,0.09744,0.07088,0.12248,0.13112,0.42848,0.1568,0.32056,0.21768,0.12912,0.25208
1786,0.2296,0.20136,0.09784,0.0704,0.12472,0.13104,0.42896,0.21248,0.04064,0.25152,0.13048,0.252
1787,0.22968,0.20144,0.0968,0.07,0.1196,0.13104,0.43144,0.34384,0.31024,0.38584,0.13056,0.25192
1788,0.22952,0.20136,0.09696,0.06976,0.11952,0.13136,0.42792,0.34576,0.11168,0.06128,0.14128,0.25208
1789,0.2296,0.20144,0.09696,0.06968,0.11904,0.1312,0.43448,0.34944,0.33728,0.34264,0.138,0.25272
1790,0.22904,0.20056,0.0968,0.06952,0.11888,0.12864,0.42744,0.3496,0.33984,0.33432,0.13328,0.2528
1791,0.23056,0.20152,0.09712,0.06888,0.11888,0.12784,0.42936,0.31912,0.35624,0.05176,0.1304,0.2516
1792,0.2304,0.20208,0.09616,0.0724,0.11864,0.1276,0.42928,0.34552,0.04624,0.3896,0.13192,0.25328
1793,0.23016,0.20192,0.09624,0.07648,0.12128,0.13088,0.43648,0.3432,0.04632,0.35624,0.13168,0.25424
1794,0.22848,0.20008,0.09624,0.0764,0.11952,0.12808,0.44224,0.34312,0.30888,0.36296,0.1316,0.25408
1795,0.22752,0.20032,0.10952,0.06848,0.11864,0.12792,0.64056,0.31896,0.26144,0.36288,0.13168,0.254
1796,0.2308,0.19624,0.09752,0.07208,0.12424,0.13296,0.12472,0.49408,0.09528,0.03296,0.13328,0.25392
1797,0.22648,0.20224,0.09696,0.0728,0.12152,0.1324,0.43688,0.08928,0.34008,0.03464,0.13168,0.25512
1798,0.22608,0.19864,0.09976,0.07256,0.12144,0.1324,0.21528,0.62536,0.34016,0.1136,0.1316,0.2552
1799,0.22632,0.19984,0.09976,0.074,0.12136,0.1324,0.22664,0.62536,0.34016,0.0064,0.13176,0.25512
1800,0.2264,0.1968,0.09968,0.0708,0.12448,0.13232,0.41392,0.14352,0.34176,0.35992,0.1324,0.25512
1801,0.22232,0.19696,0.09952,0.07088,0.12568,0.134,0.68968,0.14328,0.23904,0.2648,0.1324,0.2544
1802,0.22336,0.19256,0.10232,0.0708,0.12424,0.13376,0.2236,0.50224,0.1232,0.264,0.13264,0.25528
1803,0.22752,0.19272,0.1004,0.07072,0.12424,0.1336,0.20936,0.37024,0.12312,0.26392,0.13272,0.25544
1804,0.2252,0.19312,0.1,0.08224,0.12488,0.1336,0.45072,0.14216,0.12328,0.26408,0.1328,0.2548
1805,0.22512,0.19288,0.10232,0.07408,0.1248,0.13352,0.442,0.1348,0.2352,0.26352,0.13264,0.25456
1806,0.22096,0.19272,0.10776,0.07384,0.12576,0.1344,0.44216,0.13488,0.23856,0.26704,0.13504,0.2544
1807,0.22136,0.19416,0.10592,0.07376,0.1264,0.13392,0.44264,0.36728,0.23872,0.26656,0.13296,0.25544
1808,0.22032,0.19352,0.10784,0.07392,0.12648,0.13536,0.43872,0.15432,0.23728,0.2628,0.13288,0.2552
1809,0.21936,0.19232,0.11024,0.07888,0.12504,0.13752,0.43896,0.15432,0.23736,0.26432,0.13168,0.2552
1810,0.21808,0.18976,0.10824,0.0792,0.12872,0.13776,0.43896,0.14488,0.23816,0.2664,0.13184,0.25512
1811,0.21776,0.1896,0.1104,0.07944,0.12888,0.1376,0.4444,0.36768,0.23824,0.26624,0.13224,0.25496
1812,0.21784,0.18952,0.11032,0.08704,0.12936,0.13744,0.44256,0.35608,0.2384,0.26632,0.1324,0.2552
1813,0.21744,0.18928,0.10696,0.0792,0.12992,0.13832,0.44272,0.356,0.2392,0.26648,0.134,0.25504
1814,0.21768,0.18832,0.10976,0.07952,0.13,0.13872,0.44408,0.15768,0.24288,0.26832,0.13408,0.25744
1815,0.21784,0.18976,0.10648,0.07984,0.13024,0.1388,0.44408,0.18464,0.162,0.26872,0.13384,0.25712
1816,0.21784,0.18976,0.10616,0.07984,0.13024,0.13888,0.44608,0.36136,0.34064,0.05816,0.13408,0.25584
1817,0.2176,0.18968,0.10648,0.07952,0.1356,0.1384,0.44592,0.35928,0.24264,0.36792,0.13768,0.2568
1818,0.21744,0.18824,0.11208,0.07792,0.1316,0.13888,0.44696,0.14608,0.24272,0.26968,0.1352,0.2568
1819,0.21592,0.18776,0.10896,0.07768,0.13576,0.13864,0.44728,0.35904,0.244,0.27168,0.1368,0.2568
1820,0.21616,0.18792,0.10904,0.08136,0.13216,0.14104,0.44864,0.35856,0.3408,0.27248,0.13672,0.25712
1821,0.216,0.18808,0.10944,0.08272,0.13216,0.14104,0.44848,0.72008,0.24248,0.36664,0.13664,0.25728
1822,0.21592,0.18656,0.11176,0.08336,0.138,0.14384,0.45064,0.45008,0.34272,0.2392,0.1348,0.25696
1823,0.21608,0.18984,0.1116,0.08304,0.138,0.14544,0.44704,0.24536,0.34272,0.27256,0.13424,0.25616
1824,0.2132,0.1864,0.11144,0.08424,0.13272,0.14216,0.4488,0.14184,0.24432,0.27256,0.1364,0.25664
1825,0.21544,0.18664,0.11024,0.08456,0.13352,0.14272,0.44712,0.5196,0.24416,0.27416,0.13632,0.25664
1826,0.21088,0.18416,0.11216,0.0844,0.13336,0.1424,0.44712,0.3664,0.24672,0.27568,0.13584,0.25648
1827,0.20976,0.1824,0.112,0.0844,0.13352,0.14512,0.44864,0.62088,0.34304,0.27568,0.13776,0.25768
1828,0.20976,0.1824,0.1172,0.0864,0.13984,0.14528,0.44128,0.14616,0.34344,0.34144,0.136,0.25736
1829,0.20984,0.18248,0.11856,0.08648,0.14456,0.15064,0.23216,0.1444,0.34352,0.338,0.136,0.2572
1830,0.21,0.18264,0.11872,0.08648,0.13816,0.15064,0.23216,0.1444,0.12328,0.33768,0.13808,0.25832
1831,0.21128,0.18752,0.1152,0.0848,0.13832,0.15048,0.65456,0.1444,0.12944,0.33744,0.1356,0.25824
1832,0.21136,0.18248,0.1152,0.08912,0.14328,0.1524,0.23216,0.14608,0.34344,0.27712,0.13688,0.25824
1833,0.2096,0.18104,0.11776,0.08792,0.14296,0.14808,0.23216,0.1444,0.12312,0.2768,0.13672,0.25824
1834,0.20976,0.18128,0.12096,0.08784,0.14304,0.15936,0.23216,0.1444,0.1232,0.33376,0.1388,0.25656
1835,0.20992,0.18136,0.11816,0.0928,0.14296,0.1508,0.23216,0.1444,0.2508,0.3516,0.13568,0.25792
1836,0.20992,0.18544,0.124,0.0928,0.14568,0.14672,0.37856,0.14008,0.30872,0.27568,0.13616,0.258
1837,0.2088,0.18544,0.1216,0.09264,0.14552,0.1492,0.45616,0.15848,0.39704,0.28048,0.13616,0.25808
1838,0.2064,0.18552,0.12136,0.0928,0.14536,0.14912,0.45464,0.72656,0.37944,0.28072,0.1388,0.25968
1839,0.2064,0.17784,0.12152,0.09432,0.14272,0.14904,0.45752,0.76016,0.12336,0.2768,0.13896,0.2604
1840,0.20632,0.17784,0.12088,0.09424,0.14848,0.14872,0.65976,0.14424,0.19408,0.13504,0.13864,0.26056
1841,0.20632,0.17792,0.12344,0.09416,0.14352,0.15664,0.054,0.14336,0.19424,0.0396,0.13832,0.26064
1842,0.20536,0.1768,0.12104,0.09344,0.1436,0.15472,0.45992,0.15616,0.12216,0.28176,0.1384,0.25936
1843,0.20544,0.17688,0.12128,0.09336,0.14464,0.1544,0.45448,0.55056,0.12104,0.07592,0.1384,0.25936
1844,0.20688,0.17712,0.12856,0.09464,0.15008,0.15176,0.25264,0.14424,0.34328,0.28608,0.13688,0.2592
1845,0.20688,0.1772,0.12168,0.09464,0.15008,0.16192,0.25272,0.14432,0.21624,0.28352,0.13696,0.25936
1846,0.20424,0.17512,0.12352,0.09416,0.15,0.1584,0.25272,0.14416,0.25624,0.2832,0.13752,0.25936
1847,0.20368,0.1752,0.1236,0.10648,0.14976,0.15272,0.22496,0.144,0.22704,0.2832,0.14184,0.25944
1848,0.2036,0.17552,0.1236,0.10672,0.14952,0.15768,0.13016,0.05072,0.12656,0.28456,0.13752,0.25976
1849,0.20184,0.17568,0.1236,0.1052,0.14704,0.15776,0.2324,0.51464,0.34312,0.28488,0.13816,0.26264
1850,0.20176,0.17696,0.13584,0.10664,0.14576,0.15496,0.23272,0.7268,0.25824,0.37696,0.13984,0.25912
1851,0.20312,0.17712,0.12824,0.09672,0.14816,0.15952,0.25376,0.7268,0.25784,0.37696,0.14024,0.2592
1852,0.20176,0.17456,0.12712,0.1048,0.14856,0.15792,0.30584,0.15544,0.25752,0.28432,0.13752,0.25928
1853,0.20152,0.17304,0.12728,0.10488,0.15224,0.16184,0.22736,0.14832,0.26096,0.1516,0.14112,0.26112
1854,0.20152,0.17304,0.12728,0.10432,0.14696,0.1544,0.22744,0.1484,0.34288,0.238,0.13976,0.2612
1855,0.20136,0.17296,0.1272,0.10544,0.146,0.15976,0.6584,0.14872,0.04872,0.37696,0.13968,0.26232
1856,0.20248,0.17328,0.12688,0.10384,0.14888,0.16992,0.30584,0.1456,0.36576,0.35232,0.14016,0.26224
1857,0.20192,0.17272,0.1316,0.10392,0.15288,0.17032,0.22624,0.09192,0.03976,0.36496,0.14008,0.26272
1858,0.20208,0.1732,0.13176,0.10352,0.1524,0.17056,0.23184,0.00568,0.28104,0.36488,0.14048,0.26
1859,0.202,0.17208,0.13168,0.10416,0.15712,0.16032,0.27056,0.14584,0.34136,0.32784,0.14216,0.26304
1860,0.19992,0.17408,0.13352,0.10384,0.15704,0.1652,0.22256,0.14568,0.34144,0.35224,0.14208,0.26312
1861,0.1988,0.17056,0.13368,0.10632,0.15712,0.16488,0.30576,0.14568,0.1188,0.07208,0.142,0.26312
1862,0.19864,0.172,0.13688,0.10376,0.15704,0.16136,0.30576,0.51624,0.12104,0.03552,0.14224,0.26296
1863,0.19728,0.17152,0.13744,0.10432,0.164,0.16872,0.23208,0.14608,0.12096,0.05704,0.1404,0.26472
1864,0.2024,0.17192,0.13496,0.11512,0.15496,0.16872,0.22544,0.0924,0.2856,0.33416,0.14272,0.26312
1865,0.19856,0.17032,0.14176,0.11496,0.15488,0.16648,0.22544,0.14576,0.32184,0.33864,0.14288,0.26432
1866,0.19736,0.17016,0.1384,0.1136,0.15704,0.16592,0.14872,0.15848,0.12112,0.164,0.14128,0.2644
1867,0.19696,0.18424,0.1364,0.11096,0.15648,0.16592,0.42776,0.15848,0.3968,0.11448,0.14144,0.26384
1868,0.19864,0.16792,0.13664,0.11112,0.16064,0.16576,0.22256,0.44416,0.2448,0.3672,0.14496,0.26504
1869,0.19888,0.16992,0.14112,0.11408,0.15888,0.16568,0.22552,0.31416,0.09376,0.36736,0.14352,0.26504
1870,0.19736,0.16992,0.13984,0.1092,0.15664,0.16584,0.1488,0.31408,0.17,0.39768,0.14928,0.26592
1871,0.19904,0.16856,0.14368,0.11032,0.15648,0.16592,0.14872,0.14568,0.28352,0.39784,0.14456,0.26584
1872,0.19768,0.16856,0.14368,0.1104,0.1608,0.166,0.1488,0.14576,0.2836,0.09632,0.14424,0.26584
1873,0.19768,0.16856,0.13768,0.11032,0.16072,0.166,0.24512,0.11296,0.28376,0.33896,0.14432,0.26592
1874,0.19768,0.16856,0.13992,0.11056,0.16112,0.16856,0.65792,0.13904,0.0856,0.014,0.14544,0.26656
1875,0.19648,0.16832,0.1436,0.11368,0.16088,0.1688,0.30568,0.13896,0.36896,0.3948,0.14536,0.26672
1876,0.19608,0.16608,0.14288,0.1104,0.16888,0.17104,0.30576,0.58168,0.34008,0.20736,0.144,0.2672
1877,0.19616,0.16632,0.14368,0.1104,0.16896,0.1696,0.22552,0.2668,0.342,0.11064,0.14376,0.2676
1878,0.2032,0.1664,0.14336,0.11056,0.1692,0.17488,0.2256,0.14512,0.34208,0.32112,0.14544,0.26768
1879,0.19624,0.17344,0.14624,0.1188,0.16576,0.17184,0.47744,0.38936,0.34208,0.32128,0.14536,0.26784
1880,0.19384,0.16504,0.14688,0.11648,0.16632,0.17192,0.47736,0.3892,0.0856,0.32128,0.14896,0.2692
1881,0.19536,0.16464,0.14376,0.11648,0.16808,0.17192,0.47744,0.3892,0.32704,0.32112,0.14896,0.26912
1882,0.19536,0.16624,0.14368,0.11656,0.16688,0.172,0.4776,0.14488,0.08056,0.09584,0.148,0.26936
1883,0.19504,0.17048,0.14928,0.11648,0.16752,0.1728,0.47768,0.08944,0.28792,0.20232,0.14896,0.26944
1884,0.20136,0.1664,0.14536,0.11648,0.16736,0.17256,0.6764,0.16008,0.27424,0.20232,0.14904,0.26952
1885,0.19392,0.16632,0.14696,0.11816,0.16568,0.17264,0.65048,0.48384,0.27424,0.34288,0.1492,0.26976
1886,0.19456,0.16624,0.14696,0.11792,0.16552,0.17248,0.47776,0.19536,0.27424,0.3184,0.14928,0.26992
1887,0.19744,0.16752,0.14696,0.11776,0.16992,0.1736,0.47904,0.14504,0.27672,0.30304,0.14888,0.27024
1888,0.19888,0.16552,0.14728,0.11656,0.1652,0.17368,0.47608,0.1452,0.27512,0.34288,0.14792,0.27024
1889,0.1956,0.16584,0.14512,0.12264,0.16496,0.17216,0.47568,0.38816,0.27512,0.34288,0.14792,0.27032
1890,0.19536,0.16592,0.1452,0.11824,0.1648,0.17224,0.47568,0.38824,0.27512,0.238,0.14984,0.27064
1891,0.19512,0.16584,0.14504,0.11824,0.16456,0.17232,0.47936,0.38912,0.04888,0.27816,0.14992,0.27088
1892,0.19568,0.16864,0.14496,0.11824,0.16416,0.17232,0.47528,0.70632,0.27856,0.33568,0.14952,0.27088
1893,0.19768,0.16872,0.14504,0.11648,0.16416,0.17232,0.4748,0.14504,0.27688,0.1576,0.14928,0.27752
1894,0.19768,0.16864,0.14512,0.1164,0.16408,0.1724,0.47488,0.39104,0.27536,0.30192,0.14992,0.27168
1895,0.19784,0.16856,0.1452,0.11632,0.16408,0.17224,0.47472,0.39088,0.2752,0.30184,0.15048,0.27168
1896,0.19792,0.16856,0.14528,0.1164,0.16136,0.17152,0.4752,0.39064,0.27656,0.30536,0.14952,0.2716
1897,0.19944,0.16984,0.14616,0.1164,0.16112,0.17136,0.47584,0.3904,0.27312,0.3056,0.15064,0.27168
1898,0.19952,0.16976,0.14656,0.11632,0.16096,0.1692,0.47232,0.39016,0.27616,0.30512,0.15072,0.27192
